Customer ID,Subscription Length (Months),Customer Satisfaction Score (1-10),Daily Watch Time (Hours),Engagement Rate (1-10),Device Used Most Often,Genre Preference,Region,Payment History (On-Time/Delayed),Subscription Plan,Churn Status (Yes/No),Support Queries Logged,Age,Monthly Income ($),Promotional Offers Used,Number of Profiles Created
3178,6,3,2.61,3,Mobile,Action,North America,Delayed,Basic,Yes,5,35,8362,No,2
3179,29,2,4.6,6,Laptop,Romance,Europe,On-Time,Standard,No,4,23,6397,No,3
3180,56,5,3.59,2,Mobile,Action,Oceania,On-Time,Standard,No,9,54,5322,Yes,5
3181,4,1,4.69,5,Mobile,Drama,Africa,Delayed,Premium,Yes,4,18,1049,Yes,4
3182,19,8,1.12,8,Smart TV,Action,North America,On-Time,Premium,No,2,33,3164,No,4
3183,40,7,3.43,8,Tablet,Sci-fi,Asia,On-Time,Standard,No,3,19,9345,No,2
3184,8,4,2.6,6,Tablet,Drama,North America,On-Time,Basic,No,3,52,1630,Yes,4
3185,2,4,4.0,5,Tablet,Drama,Africa,On-Time,Standard,No,7,54,5739,Yes,1
3186,9,8,2.75,8,Mobile,Comedy,North America,On-Time,Basic,No,8,25,5497,No,1
3187,22,9,5.11,10,Smart TV,Action,Asia,Delayed,Basic,Yes,5,63,7329,Yes,2
3188,35,10,2.55,8,Mobile,Comedy,Europe,On-Time,Basic,No,9,69,7943,Yes,1
3189,8,10,2.71,9,Mobile,Sci-fi,Africa,On-Time,Premium,No,7,65,1672,No,5
3190,50,10,3.7,10,Mobile,Action,Asia,On-Time,Basic,No,6,57,8435,Yes,4
3191,46,5,4.0,2,Tablet,Comedy,South America,On-Time,Standard,No,1,59,3937,No,3
3192,24,2,1.12,2,Laptop,Comedy,Africa,On-Time,Standard,No,7,37,7680,Yes,3
3193,29,3,2.32,3,Mobile,Action,Europe,On-Time,Basic,No,6,61,2404,Yes,5
3194,8,9,2.12,10,Mobile,Romance,South America,On-Time,Standard,No,1,36,8323,No,1
3195,45,10,1.9,8,Smart TV,Action,Asia,Delayed,Basic,No,6,35,8893,Yes,2
3196,16,4,5.56,1,Mobile,Sci-fi,Africa,Delayed,Standard,Yes,5,33,8682,Yes,4
3197,34,2,5.64,5,Laptop,Action,Africa,Delayed,Standard,No,8,32,2750,No,3
3198,22,7,3.88,10,Tablet,Sci-fi,Asia,On-Time,Standard,No,9,24,9689,No,2
3199,18,1,2.28,4,Tablet,Comedy,North America,On-Time,Basic,No,5,21,6501,Yes,2
3200,18,9,5.41,9,Smart TV,Comedy,South America,Delayed,Basic,Yes,1,51,6471,No,3
3201,52,8,5.89,7,Laptop,Action,South America,On-Time,Premium,No,6,32,1767,Yes,1
3202,11,9,1.54,8,Tablet,Romance,Africa,On-Time,Standard,No,3,27,4408,No,4
3203,51,3,1.14,2,Laptop,Drama,Asia,Delayed,Standard,No,6,37,2382,No,2
3204,52,9,3.23,9,Smart TV,Romance,Oceania,On-Time,Standard,No,4,66,9932,Yes,1
3205,2,7,2.75,10,Smart TV,Drama,Africa,On-Time,Basic,No,9,58,1950,Yes,1
3206,28,8,5.39,7,Tablet,Drama,Asia,On-Time,Standard,No,1,38,1599,Yes,2
3207,54,3,3.59,3,Tablet,Romance,North America,Delayed,Basic,No,4,58,4397,Yes,4
3208,5,6,1.02,3,Mobile,Action,Oceania,On-Time,Basic,No,6,55,6696,Yes,3
3209,43,5,1.5,1,Mobile,Drama,South America,Delayed,Basic,No,4,70,9301,No,5
3210,16,8,1.57,8,Smart TV,Drama,Oceania,On-Time,Basic,No,5,52,3663,Yes,2
3211,31,9,2.33,9,Laptop,Comedy,North America,On-Time,Standard,No,4,59,4795,No,3
3212,32,9,4.42,10,Laptop,Comedy,Asia,On-Time,Standard,No,0,18,8613,Yes,4
3213,23,6,4.34,3,Tablet,Sci-fi,Africa,On-Time,Standard,Yes,6,22,7597,No,1
3214,21,10,2.62,8,Tablet,Romance,South America,On-Time,Premium,No,7,51,5704,Yes,1
3215,24,8,3.77,10,Mobile,Drama,North America,Delayed,Standard,Yes,1,49,6566,No,2
3216,12,2,1.17,2,Laptop,Action,North America,On-Time,Standard,Yes,9,34,7792,No,4
3217,55,9,3.33,9,Tablet,Drama,Asia,On-Time,Standard,No,0,52,4503,Yes,2
3218,24,9,5.75,9,Mobile,Drama,Oceania,Delayed,Standard,Yes,8,22,3145,No,1
3219,58,8,5.92,9,Laptop,Comedy,Europe,Delayed,Basic,No,7,64,3856,Yes,3
3220,60,1,1.79,4,Laptop,Comedy,Asia,On-Time,Standard,No,3,31,9768,Yes,4
3221,9,9,5.08,8,Tablet,Sci-fi,Oceania,On-Time,Basic,No,6,24,5827,No,2
3222,40,1,5.98,5,Smart TV,Sci-fi,Oceania,On-Time,Basic,No,7,21,8105,Yes,2
3223,36,8,3.01,9,Laptop,Comedy,South America,On-Time,Premium,No,4,44,7491,No,5
3224,50,1,4.77,6,Mobile,Drama,Oceania,Delayed,Standard,No,5,27,7484,Yes,1
3225,35,5,3.0,6,Smart TV,Romance,Europe,On-Time,Basic,No,6,42,2112,No,1
3226,60,8,3.1,8,Tablet,Sci-fi,Asia,On-Time,Basic,No,6,24,6664,Yes,2
3227,32,5,5.58,4,Laptop,Drama,South America,On-Time,Basic,No,4,29,4887,Yes,1
3228,22,10,5.85,7,Laptop,Drama,South America,On-Time,Premium,No,10,18,2193,No,3
3229,53,10,4.23,7,Laptop,Drama,Oceania,On-Time,Basic,No,1,60,2822,Yes,3
3230,40,9,5.58,10,Mobile,Drama,Oceania,Delayed,Premium,No,5,25,8411,No,3
3231,17,7,3.5,9,Mobile,Comedy,North America,On-Time,Basic,No,7,30,2719,Yes,3
3232,53,8,2.76,7,Tablet,Action,Africa,On-Time,Standard,No,7,33,1559,No,5
3233,2,9,5.61,7,Laptop,Drama,Europe,On-Time,Basic,No,9,33,7501,Yes,4
3234,3,8,3.56,7,Mobile,Romance,Asia,On-Time,Standard,No,5,38,8326,No,5
3235,43,1,4.53,2,Laptop,Comedy,Oceania,Delayed,Premium,No,9,18,1763,No,3
3236,14,7,1.36,9,Mobile,Drama,South America,On-Time,Basic,No,9,39,9194,Yes,1
3237,14,7,2.71,10,Mobile,Action,South America,On-Time,Standard,No,5,33,7855,Yes,5
3238,53,8,3.32,9,Laptop,Romance,South America,On-Time,Basic,No,2,33,7479,Yes,4
3239,55,10,5.68,9,Mobile,Comedy,North America,On-Time,Standard,No,8,42,4413,Yes,1
3240,26,1,1.5,3,Smart TV,Sci-fi,South America,On-Time,Premium,No,5,41,8472,Yes,3
3241,49,7,5.7,7,Smart TV,Drama,Africa,On-Time,Basic,No,3,58,1357,Yes,4
3242,7,7,4.22,7,Tablet,Drama,Oceania,On-Time,Basic,No,4,57,5534,No,3
3243,57,4,1.54,5,Smart TV,Comedy,Africa,On-Time,Basic,No,10,19,6782,Yes,3
3244,8,7,1.16,10,Tablet,Sci-fi,Africa,On-Time,Basic,No,6,51,3999,No,2
3245,29,8,2.56,7,Smart TV,Comedy,South America,Delayed,Standard,No,4,58,7059,Yes,3
3246,36,8,5.05,7,Tablet,Action,South America,Delayed,Premium,No,10,54,3563,No,1
3247,7,5,4.51,3,Smart TV,Action,Oceania,On-Time,Basic,No,8,38,5009,Yes,3
3248,35,9,4.53,9,Mobile,Sci-fi,Asia,On-Time,Standard,No,6,63,5384,Yes,5
3249,60,7,3.51,10,Smart TV,Romance,South America,On-Time,Basic,No,6,53,5829,Yes,1
3250,11,8,4.96,10,Mobile,Sci-fi,Europe,On-Time,Basic,No,2,50,3049,Yes,1
3251,16,10,2.75,9,Smart TV,Drama,Asia,On-Time,Standard,No,9,28,1982,Yes,5
3252,4,9,1.05,8,Mobile,Comedy,South America,On-Time,Basic,No,7,23,6055,No,5
3253,21,6,2.94,4,Tablet,Drama,Africa,On-Time,Premium,No,4,44,4176,No,2
3254,36,10,5.28,10,Mobile,Romance,Oceania,On-Time,Basic,No,8,21,7338,No,4
3255,46,9,1.8,9,Smart TV,Comedy,North America,On-Time,Standard,No,1,52,8518,Yes,3
3256,51,1,4.73,5,Laptop,Romance,South America,On-Time,Premium,No,8,57,6386,No,4
3257,18,7,2.56,9,Mobile,Comedy,Africa,Delayed,Standard,Yes,6,44,2418,Yes,5
3258,50,8,5.77,7,Smart TV,Action,North America,Delayed,Basic,No,1,30,8506,Yes,4
3259,37,9,4.4,7,Smart TV,Drama,Asia,On-Time,Basic,No,10,55,4194,Yes,1
3260,32,8,5.39,8,Mobile,Comedy,Africa,On-Time,Premium,No,5,69,6009,No,2
3261,35,2,5.47,3,Mobile,Comedy,North America,On-Time,Standard,No,0,60,1340,Yes,5
3262,20,2,2.5,1,Mobile,Action,South America,Delayed,Basic,Yes,4,40,4294,No,4
3263,6,9,5.42,7,Smart TV,Drama,North America,On-Time,Standard,No,1,42,2124,No,4
3264,26,7,4.89,9,Laptop,Sci-fi,South America,Delayed,Premium,No,6,45,7598,Yes,5
3265,1,9,1.75,8,Laptop,Action,Africa,Delayed,Basic,Yes,2,38,6731,No,2
3266,18,1,5.01,2,Mobile,Sci-fi,Oceania,Delayed,Basic,Yes,3,22,5534,No,4
3267,58,10,3.13,10,Mobile,Sci-fi,South America,On-Time,Basic,No,4,66,1499,Yes,4
3268,11,9,3.7,8,Mobile,Action,North America,On-Time,Standard,No,0,59,5225,Yes,4
3269,39,9,3.04,8,Laptop,Action,Africa,On-Time,Basic,No,2,59,7717,No,5
3270,23,9,5.45,10,Laptop,Action,North America,On-Time,Standard,No,9,55,4454,No,3
3271,42,9,4.53,8,Tablet,Romance,Asia,On-Time,Standard,No,3,18,1996,Yes,4
3272,47,8,2.72,7,Mobile,Sci-fi,Africa,On-Time,Premium,No,6,66,8771,Yes,4
3273,45,10,5.36,9,Tablet,Comedy,Asia,Delayed,Basic,No,4,60,8513,Yes,5
3274,23,9,2.35,10,Smart TV,Drama,Asia,On-Time,Standard,No,10,34,1263,Yes,4
3275,44,10,5.07,10,Mobile,Drama,South America,On-Time,Standard,No,4,66,8434,No,5
3276,24,1,1.54,3,Smart TV,Action,North America,On-Time,Standard,Yes,2,32,2982,No,3
3277,28,9,1.1,10,Tablet,Action,Europe,On-Time,Standard,No,6,50,8060,Yes,2
3278,36,5,4.4,6,Smart TV,Romance,South America,On-Time,Standard,No,8,20,1857,No,1
3279,33,8,1.83,9,Tablet,Drama,Asia,On-Time,Basic,No,7,45,4720,Yes,1
3280,33,6,1.88,6,Mobile,Romance,Asia,On-Time,Premium,No,5,50,7827,Yes,2
3281,9,3,1.23,3,Mobile,Comedy,South America,On-Time,Standard,Yes,1,39,9842,No,5
3282,37,2,4.61,5,Smart TV,Drama,Oceania,On-Time,Standard,No,0,47,7937,Yes,4
3283,60,4,1.68,4,Mobile,Comedy,South America,On-Time,Basic,No,8,28,2378,No,2
3284,5,2,2.05,2,Laptop,Comedy,Africa,On-Time,Standard,No,5,63,9084,Yes,2
3285,27,6,4.52,2,Laptop,Sci-fi,Europe,On-Time,Basic,No,4,25,2466,Yes,4
3286,47,7,5.43,8,Smart TV,Action,Oceania,Delayed,Basic,No,10,44,1740,No,4
3287,58,10,2.19,10,Smart TV,Drama,South America,On-Time,Premium,No,5,61,8935,No,3
3288,30,7,5.46,9,Tablet,Action,Oceania,On-Time,Basic,No,9,56,4225,No,2
3289,3,8,3.52,10,Smart TV,Sci-fi,South America,On-Time,Standard,No,5,31,3736,Yes,1
3290,6,7,5.95,9,Smart TV,Drama,Africa,On-Time,Standard,No,2,20,1610,Yes,2
3291,28,9,5.54,10,Laptop,Romance,Europe,On-Time,Standard,No,10,62,5515,Yes,4
3292,41,9,3.85,7,Tablet,Comedy,Africa,On-Time,Premium,No,2,67,2518,Yes,4
3293,17,10,3.56,10,Smart TV,Sci-fi,South America,On-Time,Premium,No,4,66,3361,No,1
3294,1,1,1.31,5,Mobile,Action,South America,On-Time,Basic,No,6,59,9192,Yes,3
3295,18,6,5.76,2,Tablet,Drama,Africa,On-Time,Premium,No,2,49,7431,Yes,1
3296,48,10,1.36,7,Smart TV,Comedy,Africa,On-Time,Standard,No,10,39,8896,No,1
3297,36,3,3.16,1,Tablet,Sci-fi,Europe,On-Time,Basic,No,3,37,4839,Yes,3
3298,59,1,1.96,5,Mobile,Romance,Oceania,Delayed,Premium,No,9,65,8870,No,5
3299,46,2,4.26,6,Smart TV,Drama,Asia,On-Time,Basic,No,9,23,3119,Yes,3
3300,44,7,1.52,10,Mobile,Romance,South America,Delayed,Basic,No,7,22,3562,Yes,5
3301,8,8,3.03,10,Mobile,Sci-fi,Oceania,On-Time,Basic,No,5,49,9205,No,5
3302,4,10,3.92,9,Smart TV,Action,Europe,Delayed,Basic,Yes,6,48,4993,Yes,4
3303,22,9,4.19,7,Mobile,Comedy,Asia,On-Time,Standard,No,7,69,7131,No,1
3304,42,2,3.89,5,Mobile,Sci-fi,Asia,Delayed,Standard,No,0,19,6619,No,3
3305,42,10,1.64,9,Laptop,Action,South America,On-Time,Basic,No,10,20,5168,No,2
3306,2,10,5.51,7,Mobile,Drama,Oceania,On-Time,Basic,No,7,59,6736,Yes,4
3307,8,9,4.5,9,Tablet,Comedy,South America,On-Time,Basic,No,7,57,3382,Yes,3
3308,57,9,3.23,7,Smart TV,Romance,Oceania,Delayed,Basic,No,10,48,7023,No,2
3309,3,10,4.11,10,Tablet,Comedy,Africa,On-Time,Basic,No,0,22,6374,Yes,5
3310,56,9,5.33,9,Tablet,Romance,Africa,On-Time,Premium,No,2,61,8752,No,1
3311,13,9,2.68,9,Laptop,Action,North America,On-Time,Standard,No,4,34,5791,No,5
3312,29,2,4.72,6,Mobile,Drama,Asia,On-Time,Standard,No,6,37,7064,No,5
3313,7,8,5.1,8,Laptop,Sci-fi,Africa,On-Time,Basic,No,10,49,7602,No,1
3314,17,8,5.73,10,Smart TV,Romance,North America,On-Time,Standard,No,4,26,9848,Yes,5
3315,50,9,5.68,7,Tablet,Action,Asia,On-Time,Standard,No,1,20,4910,No,5
3316,45,2,5.61,2,Laptop,Action,Africa,On-Time,Basic,No,6,44,2259,Yes,4
3317,32,10,5.22,10,Smart TV,Sci-fi,Oceania,Delayed,Basic,No,7,19,4680,Yes,5
3318,10,2,1.01,2,Mobile,Comedy,South America,Delayed,Basic,Yes,6,39,3200,Yes,4
3319,54,7,5.89,9,Smart TV,Comedy,Asia,On-Time,Basic,No,3,43,5959,No,4
3320,23,9,4.69,10,Laptop,Action,Oceania,On-Time,Basic,No,8,26,5179,Yes,5
3321,12,1,1.95,4,Mobile,Romance,North America,On-Time,Standard,No,9,69,5392,Yes,2
3322,8,3,3.84,3,Laptop,Drama,Oceania,On-Time,Standard,No,0,59,8707,Yes,2
3323,20,7,1.02,9,Mobile,Drama,Africa,On-Time,Standard,No,7,36,2966,No,1
3324,42,7,5.83,9,Laptop,Romance,Europe,On-Time,Basic,No,6,22,4037,No,5
3325,29,8,5.18,9,Laptop,Comedy,Oceania,On-Time,Basic,No,4,19,5075,No,2
3326,60,8,2.27,9,Tablet,Drama,South America,On-Time,Basic,No,10,18,5386,No,5
3327,27,8,3.52,7,Mobile,Romance,South America,On-Time,Standard,No,5,62,6655,Yes,2
3328,19,10,4.1,9,Smart TV,Romance,Europe,Delayed,Standard,Yes,0,34,2628,Yes,2
3329,4,7,1.3,10,Mobile,Drama,Oceania,On-Time,Premium,No,4,67,9355,Yes,5
3330,34,8,2.7,10,Laptop,Sci-fi,Africa,On-Time,Standard,No,2,39,8822,Yes,5
3331,58,10,2.17,8,Tablet,Drama,South America,On-Time,Basic,No,3,26,9590,Yes,2
3332,57,10,1.95,9,Smart TV,Action,North America,On-Time,Basic,No,6,36,6064,No,3
3333,58,7,2.77,10,Laptop,Action,Oceania,On-Time,Basic,No,6,53,8114,No,1
3334,26,3,1.5,3,Tablet,Drama,Africa,Delayed,Basic,No,7,55,6200,Yes,3
3335,50,7,5.74,8,Laptop,Action,Africa,Delayed,Basic,No,8,31,1854,Yes,5
3336,22,6,5.98,3,Mobile,Action,Oceania,On-Time,Basic,No,7,37,2630,Yes,1
3337,30,9,5.95,9,Tablet,Romance,Oceania,On-Time,Basic,No,6,50,1435,Yes,1
3338,38,7,1.62,8,Tablet,Romance,North America,Delayed,Basic,No,7,65,2531,Yes,3
3339,55,4,5.79,2,Mobile,Comedy,Oceania,On-Time,Standard,No,3,59,2388,No,5
3340,44,9,4.32,7,Mobile,Comedy,South America,Delayed,Premium,No,10,67,2197,No,4
3341,24,10,1.87,8,Smart TV,Comedy,Europe,On-Time,Basic,No,9,67,3779,Yes,3
3342,31,10,4.69,10,Smart TV,Comedy,Africa,Delayed,Premium,No,8,33,4723,No,5
3343,58,8,5.32,7,Smart TV,Action,South America,On-Time,Standard,No,1,29,6522,Yes,3
3344,50,1,3.61,5,Smart TV,Romance,Asia,On-Time,Premium,No,6,39,8461,Yes,1
3345,10,6,5.47,5,Laptop,Comedy,Asia,Delayed,Premium,Yes,6,22,9586,Yes,1
3346,15,2,3.17,5,Smart TV,Romance,Asia,On-Time,Basic,No,3,19,5441,Yes,3
3347,16,7,5.83,8,Tablet,Romance,Asia,On-Time,Standard,No,10,22,2117,No,4
3348,51,5,3.93,2,Smart TV,Action,South America,On-Time,Premium,No,4,28,8857,Yes,2
3349,10,9,5.39,9,Mobile,Comedy,Africa,On-Time,Basic,No,6,34,5012,Yes,1
3350,19,9,4.27,10,Smart TV,Comedy,North America,Delayed,Basic,Yes,2,21,3519,No,5
3351,35,10,4.53,8,Mobile,Sci-fi,Africa,Delayed,Basic,No,5,63,9474,No,2
3352,45,4,4.07,4,Tablet,Sci-fi,Europe,Delayed,Basic,No,10,46,7537,No,3
3353,17,2,4.55,3,Mobile,Action,Africa,Delayed,Basic,Yes,2,64,9062,No,1
3354,54,10,5.37,7,Smart TV,Romance,Oceania,On-Time,Basic,No,2,66,3629,No,5
3355,47,7,1.2,9,Tablet,Comedy,South America,On-Time,Premium,No,7,66,1391,Yes,3
3356,2,5,1.03,3,Laptop,Drama,Europe,On-Time,Basic,No,8,35,1872,Yes,3
3357,45,4,5.96,6,Laptop,Comedy,Europe,Delayed,Basic,No,3,21,1608,Yes,5
3358,8,7,4.55,7,Smart TV,Action,Africa,On-Time,Premium,No,2,45,1149,Yes,5
3359,48,7,1.72,7,Laptop,Comedy,South America,Delayed,Standard,No,3,66,5847,No,2
3360,47,9,4.79,9,Mobile,Action,North America,On-Time,Basic,No,10,35,6481,Yes,2
3361,37,9,2.18,8,Tablet,Drama,North America,On-Time,Premium,No,8,25,7416,Yes,3
3362,37,4,2.47,3,Laptop,Comedy,Africa,On-Time,Premium,No,10,22,9883,Yes,4
3363,16,2,2.3,3,Laptop,Action,Oceania,On-Time,Basic,No,3,25,1152,Yes,5
3364,34,9,2.52,8,Mobile,Sci-fi,Europe,Delayed,Standard,No,9,61,5639,Yes,4
3365,36,1,1.22,1,Laptop,Romance,Asia,Delayed,Premium,No,10,67,2810,No,3
3366,48,10,2.91,9,Mobile,Comedy,Asia,On-Time,Standard,No,6,50,8805,Yes,5
3367,59,8,2.73,7,Smart TV,Drama,South America,On-Time,Premium,No,0,49,4126,Yes,5
3368,33,10,4.61,8,Laptop,Action,Oceania,On-Time,Basic,No,8,47,5508,No,4
3369,5,5,2.79,3,Smart TV,Sci-fi,Europe,On-Time,Standard,No,8,43,9722,Yes,1
3370,43,7,5.18,7,Laptop,Drama,Asia,On-Time,Premium,No,5,68,5462,Yes,1
3371,32,7,2.62,9,Smart TV,Romance,North America,On-Time,Basic,No,9,64,3742,No,5
3372,49,1,4.6,1,Tablet,Comedy,Europe,On-Time,Premium,No,0,68,1520,Yes,5
3373,10,8,1.64,10,Tablet,Action,North America,On-Time,Basic,No,8,44,2284,No,4
3374,26,10,5.16,9,Tablet,Action,South America,On-Time,Premium,No,7,44,2411,Yes,3
3375,13,5,1.72,2,Tablet,Comedy,Asia,On-Time,Standard,No,6,43,1965,Yes,5
3376,48,2,4.09,6,Smart TV,Comedy,Africa,On-Time,Basic,No,4,63,6877,No,4
3377,2,10,1.99,8,Tablet,Romance,Africa,On-Time,Premium,No,10,66,4410,Yes,4
3378,53,10,1.83,8,Smart TV,Comedy,North America,On-Time,Standard,No,0,41,9090,Yes,4
3379,31,8,3.25,8,Smart TV,Sci-fi,South America,On-Time,Basic,No,2,61,7773,Yes,4
3380,48,3,2.01,5,Tablet,Action,Oceania,On-Time,Premium,No,4,50,6886,Yes,3
3381,25,7,5.7,7,Mobile,Romance,South America,On-Time,Standard,No,1,43,6775,No,2
3382,23,4,5.61,2,Smart TV,Romance,Asia,Delayed,Premium,Yes,2,60,7217,No,1
3383,42,9,2.05,9,Mobile,Drama,South America,On-Time,Premium,No,10,59,5192,Yes,1
3384,37,3,3.44,6,Mobile,Comedy,Oceania,On-Time,Premium,No,3,49,3007,Yes,1
3385,33,3,3.29,6,Laptop,Drama,Europe,On-Time,Basic,No,10,56,8612,No,3
3386,36,2,1.6,1,Laptop,Drama,Oceania,On-Time,Basic,No,5,48,5480,Yes,3
3387,15,6,3.44,1,Smart TV,Comedy,Asia,On-Time,Basic,No,8,34,3678,Yes,5
3388,8,8,4.44,7,Tablet,Drama,Europe,On-Time,Basic,No,4,43,7062,Yes,1
3389,9,4,2.83,5,Smart TV,Sci-fi,South America,On-Time,Premium,No,10,20,4681,Yes,3
3390,55,9,3.1,7,Mobile,Romance,South America,On-Time,Basic,No,8,52,3541,No,3
3391,32,1,5.33,5,Tablet,Comedy,North America,On-Time,Basic,No,6,47,5729,No,2
3392,40,10,3.32,8,Mobile,Action,Europe,On-Time,Basic,No,3,47,1714,Yes,5
3393,53,8,4.48,7,Smart TV,Comedy,Africa,Delayed,Basic,No,2,44,3769,No,5
3394,35,7,2.02,8,Laptop,Comedy,Asia,On-Time,Standard,No,4,56,8723,Yes,4
3395,38,8,5.03,8,Mobile,Romance,Europe,On-Time,Standard,No,8,43,9815,No,3
3396,26,1,2.48,1,Mobile,Action,Asia,On-Time,Premium,No,6,21,7590,Yes,4
3397,47,4,4.98,2,Laptop,Action,Europe,On-Time,Basic,No,8,63,6639,Yes,3
3398,49,7,3.81,10,Mobile,Romance,South America,On-Time,Premium,No,5,40,6382,No,5
3399,26,10,1.6,10,Smart TV,Action,North America,On-Time,Basic,No,4,36,1691,Yes,3
3400,56,4,2.14,3,Mobile,Drama,Europe,On-Time,Standard,No,7,54,7697,No,4
3401,12,8,4.59,9,Smart TV,Sci-fi,Asia,On-Time,Standard,No,10,58,2031,Yes,1
3402,9,10,2.72,7,Smart TV,Action,Africa,On-Time,Standard,No,6,18,8175,No,4
3403,4,9,5.36,9,Smart TV,Sci-fi,Africa,Delayed,Standard,Yes,2,30,2679,No,2
3404,34,1,5.84,2,Mobile,Comedy,Europe,On-Time,Standard,No,4,30,3061,Yes,2
3405,12,1,4.65,2,Tablet,Romance,Oceania,On-Time,Basic,No,9,50,4597,Yes,5
3406,45,9,2.13,10,Tablet,Sci-fi,Oceania,On-Time,Basic,No,3,55,7645,Yes,4
3407,10,3,5.26,6,Mobile,Comedy,South America,Delayed,Basic,Yes,9,39,5980,No,1
3408,48,7,4.52,8,Laptop,Action,Africa,On-Time,Basic,No,10,23,7515,No,3
3409,3,7,5.77,8,Mobile,Drama,North America,On-Time,Basic,No,0,68,7400,No,5
3410,8,5,1.65,5,Laptop,Romance,Oceania,Delayed,Basic,Yes,3,61,2547,Yes,2
3411,30,7,5.54,8,Tablet,Drama,Africa,On-Time,Premium,No,0,68,5570,Yes,2
3412,54,9,4.1,10,Smart TV,Action,South America,On-Time,Standard,No,8,53,2245,No,3
3413,29,8,3.28,10,Laptop,Comedy,Europe,On-Time,Basic,No,5,31,4596,Yes,1
3414,10,10,1.69,10,Tablet,Comedy,Europe,On-Time,Standard,No,7,46,1908,No,3
3415,58,2,1.66,3,Mobile,Comedy,South America,Delayed,Basic,No,7,42,2018,Yes,5
3416,27,2,1.54,5,Mobile,Comedy,South America,Delayed,Standard,No,3,55,7113,Yes,1
3417,53,10,5.93,7,Laptop,Sci-fi,Oceania,On-Time,Premium,No,2,59,5383,No,4
3418,10,10,2.78,8,Mobile,Comedy,Oceania,On-Time,Basic,No,8,47,5193,Yes,1
3419,6,9,3.63,7,Mobile,Sci-fi,Asia,Delayed,Standard,Yes,6,26,1063,Yes,2
3420,57,9,2.44,8,Tablet,Sci-fi,Europe,Delayed,Standard,No,0,18,3914,Yes,1
3421,26,9,2.51,8,Smart TV,Drama,Asia,On-Time,Standard,No,9,68,4874,Yes,4
3422,54,9,3.4,7,Smart TV,Comedy,Oceania,On-Time,Standard,No,6,65,1914,No,1
3423,3,9,2.66,8,Smart TV,Comedy,Oceania,Delayed,Basic,Yes,10,60,9727,Yes,3
3424,26,6,5.65,1,Laptop,Action,Africa,On-Time,Premium,No,5,18,1929,Yes,5
3425,6,7,5.03,10,Mobile,Drama,Oceania,Delayed,Basic,Yes,3,34,5387,No,4
3426,2,10,3.69,9,Smart TV,Drama,Asia,On-Time,Basic,No,3,28,6333,Yes,3
3427,47,6,4.59,5,Laptop,Comedy,Oceania,On-Time,Basic,No,3,44,2421,No,3
3428,46,5,4.38,3,Tablet,Comedy,Oceania,Delayed,Premium,No,7,50,9365,Yes,1
3429,23,2,5.98,5,Mobile,Action,Oceania,On-Time,Standard,No,4,30,9681,Yes,3
3430,18,9,4.76,7,Laptop,Sci-fi,Africa,On-Time,Basic,No,8,36,1373,Yes,3
3431,7,7,5.05,8,Laptop,Comedy,Oceania,On-Time,Premium,No,5,21,9412,Yes,3
3432,52,2,2.43,5,Tablet,Drama,Asia,On-Time,Basic,No,7,40,7844,No,1
3433,17,9,3.39,7,Smart TV,Drama,Africa,Delayed,Premium,Yes,5,59,4255,No,5
3434,25,9,3.23,9,Smart TV,Romance,Oceania,On-Time,Standard,No,4,25,8770,Yes,4
3435,32,1,4.72,6,Smart TV,Drama,North America,On-Time,Standard,No,9,46,5674,No,2
3436,47,9,3.5,7,Smart TV,Comedy,Europe,On-Time,Basic,No,8,36,3652,Yes,4
3437,24,6,1.93,6,Laptop,Romance,Africa,On-Time,Premium,No,1,53,9687,Yes,2
3438,9,7,5.39,8,Mobile,Comedy,Africa,Delayed,Standard,Yes,7,50,3898,Yes,4
3439,36,1,3.3,1,Mobile,Romance,Asia,Delayed,Standard,No,1,20,7893,No,3
3440,18,7,5.5,7,Smart TV,Action,North America,On-Time,Standard,No,4,68,9764,Yes,2
3441,10,4,1.26,1,Laptop,Drama,North America,On-Time,Basic,No,2,32,5543,Yes,1
3442,31,5,1.32,5,Smart TV,Romance,South America,Delayed,Basic,No,8,21,4005,Yes,3
3443,16,3,2.31,2,Tablet,Drama,North America,On-Time,Basic,Yes,4,50,5318,No,2
3444,46,9,4.22,7,Smart TV,Romance,Oceania,On-Time,Basic,No,4,25,1984,Yes,2
3445,47,4,1.68,1,Smart TV,Action,Europe,On-Time,Basic,No,8,55,1861,Yes,2
3446,3,8,2.31,8,Laptop,Sci-fi,South America,On-Time,Standard,No,1,41,2864,Yes,4
3447,21,10,2.0,10,Smart TV,Sci-fi,Asia,On-Time,Basic,No,6,49,6801,No,3
3448,52,10,4.15,8,Tablet,Comedy,North America,On-Time,Premium,No,4,63,6653,No,3
3449,42,8,1.58,10,Laptop,Action,Africa,On-Time,Standard,No,8,38,7797,Yes,5
3450,40,10,2.28,7,Mobile,Sci-fi,Asia,On-Time,Standard,No,5,30,1906,Yes,4
3451,35,9,4.38,10,Laptop,Romance,Europe,On-Time,Premium,No,10,21,4428,Yes,4
3452,58,4,1.04,5,Tablet,Romance,Africa,On-Time,Standard,No,8,26,2938,No,1
3453,35,7,4.93,10,Tablet,Drama,Europe,Delayed,Basic,No,8,44,4320,Yes,1
